Emp_ID;MMM.YY;Age;Salary;LastWorkingDate;Designation;Total.Business.Value;Quarterly.Rating;Gender;City;Education_Level;Dateofjoining;Joining.Designation
1505;01.11.2017;27;69831,00 USD;;3;0;2;Female;C22;Bachelor;03.07.2017;3
1505;01.12.2017;27;69831,00 USD;;3;1052990;2;Female;C22;Bachelor;03.07.2017;3
1506;01.08.2016;31;57107,00 USD;;1;0;1;Female;C14;Bachelor's;15.08.2016;1
1506;01.09.2016;31;57107,00 USD;;1;0;1;Female;C14;Bachelor's;15.08.2016;1
1506;01.10.2016;31;57107,00 USD;;1;0;1;Female;C14;Bachelor's;15.08.2016;1
1506;01.11.2016;31;57107,00 USD;21.11.2016;1;0;1;Female;C14;Bachelor's;15.08.2016;1
1507;01.01.2016;39;60780,00 USD;25.01.2016;2;0;1;Female;C19;MASTER;28.10.2015;2
1508;01.01.2016;32;108452,00 USD;;3;1164260;2;Male;C23;Colege;21.07.2010;2
1508;01.02.2016;32;108452,00 USD;;3;418850;2;Male;C23;Colege;21.07.2010;2
1508;01.03.2016;32;108452,00 USD;;3;2685000;2;Male;C23;Colege;21.07.2010;2
1508;01.04.2016;32;108452,00 USD;;3;1000000;3;Male;C23;Colege;21.07.2010;2
1508;01.05.2016;32;108452,00 USD;;3;500000;3;Male;C23;Colege;21.07.2010;2
1508;01.06.2016;32;108452,00 USD;;3;50000;3;Male;C23;Colege;21.07.2010;2
1508;01.07.2016;32;108452,00 USD;;3;400000;3;Male;C23;Colege;21.07.2010;2
1508;01.08.2016;32;108452,00 USD;;3;450000;3;Male;C23;Colege;21.07.2010;2
1508;01.09.2016;33;108452,00 USD;;3;1213000;3;Male;C23;Colege;21.07.2010;2
1508;01.10.2016;33;108452,00 USD;28.10.2016;3;119140;1;Male;C23;Colege;21.07.2010;2
1509;01.07.2016;33;79222,00 USD;;2;0;2;Male;C27;Bachelor;20.07.2016;2
1509;01.08.2016;33;79222,00 USD;;2;0;2;Male;C27;Bachelor;20.07.2016;2
1509;01.09.2016;34;79222,00 USD;;2;847900;2;Male;C27;Bachelor;20.07.2016;2
1509;01.10.2016;34;79222,00 USD;;2;135810;1;Male;C27;Bachelor;20.07.2016;2
1509;01.11.2016;34;79222,00 USD;;2;500000;1;Male;C27;Bachelor;20.07.2016;2
1509;01.12.2016;34;79222,00 USD;;2;0;1;Male;C27;Bachelor;20.07.2016;2
1509;01.01.2017;34;79222,00 USD;;2;2153210;3;Male;C27;Bachelor;20.07.2016;2
1509;01.02.2017;34;79222,00 USD;;2;329640;3;Male;C27;Bachelor;20.07.2016;2
1509;01.03.2017;34;79222,00 USD;;2;2041360;3;Male;C27;Bachelor;20.07.2016;2
1509;01.04.2017;34;79222,00 USD;;2;1000000;4;Male;C27;Bachelor;20.07.2016;2
1509;01.05.2017;34;79222,00 USD;;2;2256470;4;Male;C27;Bachelor;20.07.2016;2
1509;01.06.2017;34;79222,00 USD;;2;1000000;4;Male;C27;Bachelor;20.07.2016;2
1509;01.07.2017;34;79222,00 USD;;2;0;1;Male;C27;Bachelor;20.07.2016;2
1509;01.09.2017;35;79222,00 USD;30.08.2017;2;0;1;Male;C27;Bachelor;20.07.2016;2
1510;01.01.2016;26;92375,00 USD;;3;260000;1;Female;C16;Bachelor;14.07.2014;1
1510;01.02.2016;26;92375,00 USD;;3;750000;1;Female;C16;Bachelor;14.07.2014;1
1510;01.03.2016;26;92375,00 USD;;3;767000;1;Female;C16;Bachelor;14.07.2014;1
1510;01.04.2016;27;92375,00 USD;;3;0;1;Female;C16;Bachelor;14.07.2014;1
1510;01.05.2016;27;92375,00 USD;;3;291040;1;Female;C16;Bachelor;14.07.2014;1
1510;01.06.2016;27;92375,00 USD;;3;150270;1;Female;C16;Bachelor;14.07.2014;1
1510;01.07.2016;27;92375,00 USD;;3;450500;2;Female;C16;Bachelor;14.07.2014;1
1510;01.08.2016;27;92375,00 USD;;3;310000;2;Female;C16;Bachelor;14.07.2014;1
1510;01.09.2016;27;92375,00 USD;;3;155740;2;Female;C16;Bachelor;14.07.2014;1
1510;01.10.2016;27;92375,00 USD;;3;0;1;Female;C16;Bachelor;14.07.2014;1
1510;01.11.2016;27;92375,00 USD;;3;0;1;Female;C16;Bachelor;14.07.2014;1
1510;01.12.2016;27;92375,00 USD;;3;483740;1;Female;C16;Bachelor;14.07.2014;1
1510;01.01.2017;27;92375,00 USD;;3;1701530;2;Female;C16;Bachelor;14.07.2014;1
1510;01.02.2017;27;92375,00 USD;;3;1024810;2;Female;C16;Bachelor;14.07.2014;1
1510;01.03.2017;27;92375,00 USD;;3;1308790;2;Female;C16;Bachelor;14.07.2014;1
1510;01.04.2017;28;92375,00 USD;;3;0;2;Female;C16;Bachelor;14.07.2014;1
1510;01.05.2017;28;92375,00 USD;;3;313440;2;Female;C16;Bachelor;14.07.2014;1
1510;01.06.2017;28;92375,00 USD;;3;270000;2;Female;C16;Bachelor;14.07.2014;1
1510;01.07.2017;28;92375,00 USD;;3;62900;3;Female;C16;Bachelor;14.07.2014;1
1510;01.08.2017;28;92375,00 USD;;3;1470800;3;Female;C16;Bachelor;14.07.2014;1
1510;01.09.2017;28;92375,00 USD;;3;524760;3;Female;C16;Bachelor;14.07.2014;1
1510;01.10.2017;28;92375,00 USD;;3;945400;3;Female;C16;Bachelor;14.07.2014;1
1510;01.11.2017;28;92375,00 USD;;3;950410;3;Female;C16;Bachelor;14.07.2014;1
1510;01.12.2017;28;92375,00 USD;;3;605370;3;Female;C16;Bachelor;14.07.2014;1
1512;01.05.2016;31;49957,00 USD;;2;0;2;Male;C23;Bachelor;05.05.2016;2
1512;01.06.2016;31;49957,00 USD;;2;485760;2;Male;C23;Bachelor;05.05.2016;2
1512;01.07.2016;31;49957,00 USD;;2;649980;2;Male;C23;Bachelor;05.05.2016;2
1512;01.08.2016;31;49957,00 USD;;2;200000;2;Male;C23;Bachelor;05.05.2016;2
1512;01.09.2016;31;49957,00 USD;;2;200000;2;Male;C23;Bachelor;05.05.2016;2
1512;01.10.2016;32;49957,00 USD;;2;206000;1;Male;C23;Bachelor;05.05.2016;2
1512;01.11.2016;32;49957,00 USD;;2;0;1;Male;C23;Bachelor;05.05.2016;2
1512;01.12.2016;32;49957,00 USD;20.12.2016;2;0;1;Male;C23;Bachelor;05.05.2016;2
1513;01.01.2016;24;19448,00 USD;;2;898660;3;Female;C28;Colege;06.07.2015;1
1513;01.02.2016;24;19448,00 USD;;2;0;3;Female;C28;Colege;06.07.2015;1
1513;01.03.2016;24;19448,00 USD;;2;2218600;3;Female;C28;Colege;06.07.2015;1
1513;01.04.2016;24;19448,00 USD;;2;0;1;Female;C28;Colege;06.07.2015;1
1513;01.05.2016;24;19448,00 USD;;2;0;1;Female;C28;Colege;06.07.2015;1
1513;01.06.2016;25;19448,00 USD;03.06.2016;2;0;1;Female;C28;Colege;06.07.2015;1
1514;01.08.2017;32;54667,00 USD;;3;0;1;Male;C20;Colege;01.08.2017;3
1514;01.09.2017;32;54667,00 USD;;3;0;1;Male;C20;Colege;01.08.2017;3
1514;01.10.2017;32;54667,00 USD;;3;0;1;Male;C20;Colege;01.08.2017;3
1514;01.11.2017;32;54667,00 USD;;3;0;1;Male;C20;Colege;01.08.2017;3
1514;01.12.2017;32;54667,00 USD;;3;640640;1;Male;C20;Colege;01.08.2017;3
1515;01.11.2017;35;84573,00 USD;;3;0;1;Male;C24;Master;31.10.2017;3
1515;01.12.2017;36;84573,00 USD;;3;0;1;Male;C24;Master;31.10.2017;3
1516;01.07.2016;34;75453,00 USD;;2;0;1;Female;C12;Master;07.07.2016;2
1516;01.08.2016;34;75453,00 USD;;2;0;1;Female;C12;Master;07.07.2016;2
1516;01.09.2016;35;75453,00 USD;;2;0;1;Female;C12;Master;07.07.2016;2
1516;01.10.2016;35;75453,00 USD;;2;0;2;Female;C12;Master;07.07.2016;2
1516;01.11.2016;35;75453,00 USD;;2;658610;2;Female;C12;Master;07.07.2016;2
1516;01.12.2016;35;75453,00 USD;15.12.2016;2;0;2;Female;C12;Master;07.07.2016;2
1517;01.01.2016;41;125545,00 USD;;3;494870;2;Female;C11;Master;20.09.2012;1
1517;01.02.2016;41;125545,00 USD;;3;294210;2;Female;C11;Master;20.09.2012;1
1517;01.03.2016;41;125545,00 USD;;3;3715870;2;Female;C11;Master;20.09.2012;1
1517;01.04.2016;41;125545,00 USD;;3;0;1;Female;C11;Master;20.09.2012;1
1517;01.05.2016;42;125545,00 USD;;3;0;1;Female;C11;Master;20.09.2012;1
1517;01.06.2016;42;125545,00 USD;02.06.2016;3;0;1;Female;C11;Master;20.09.2012;1
1518;01.09.2017;36;113064,00 USD;;3;0;1;Female;C15;Master;01.09.2017;3
1518;01.10.2017;36;113064,00 USD;;3;0;1;Female;C15;Master;01.09.2017;3
1518;01.11.2017;36;113064,00 USD;;3;0;1;Female;C15;Master;01.09.2017;3
1518;01.12.2017;36;113064,00 USD;;3;300210;1;Female;C15;Master;01.09.2017;3
1520;01.01.2016;31;64559,00 USD;;2;369240;3;Male;C5;Master;30.10.2010;1
1520;01.02.2016;31;64559,00 USD;;2;2000000;3;Male;C5;Master;30.10.2010;1
1520;01.03.2016;31;64559,00 USD;;2;1731470;3;Male;C5;Master;30.10.2010;1
1520;01.04.2016;31;64559,00 USD;;2;0;3;Male;C5;Master;30.10.2010;1
1520;01.05.2016;31;64559,00 USD;;2;300880;3;Male;C5;Master;30.10.2010;1
1520;01.06.2016;31;64559,00 USD;;2;500000;3;Male;C5;Master;30.10.2010;1
1520;01.07.2016;32;64559,00 USD;;2;242570;2;Male;C5;Master;30.10.2010;1
1520;01.08.2016;32;64559,00 USD;;2;500000;2;Male;C5;Master;30.10.2010;1
1520;01.09.2016;32;64559,00 USD;;2;195600;2;Male;C5;Master;30.10.2010;1
1520;01.10.2016;32;64559,00 USD;;2;0;1;Male;C5;Master;30.10.2010;1
1520;01.11.2016;32;64559,00 USD;;2;0;1;Male;C5;Master;30.10.2010;1
1520;01.12.2016;32;64559,00 USD;14.12.2016;2;0;1;Male;C5;Master;30.10.2010;1
1521;01.12.2017;31;31401,00 USD;;1;0;1;Male;C20;Bachelor;07.12.2017;1
1522;01.05.2017;30;64606,00 USD;;2;0;1;Female;C6;Master;08.05.2017;2
1522;01.06.2017;30;64606,00 USD;;2;0;1;Female;C6;Master;08.05.2017;2
1522;01.07.2017;30;64606,00 USD;;2;1122530;3;Female;C6;Master;08.05.2017;2
1522;01.08.2017;30;64606,00 USD;;2;475160;3;Female;C6;Master;08.05.2017;2
1522;01.09.2017;30;64606,00 USD;;2;0;3;Female;C6;Master;08.05.2017;2
1522;01.10.2017;30;64606,00 USD;;2;0;1;Female;C6;Master;08.05.2017;2
1522;01.11.2017;30;64606,00 USD;21.11.2017;2;0;1;Female;C6;Master;08.05.2017;2
1523;01.01.2017;28;35116,00 USD;;1;0;1;Female;C2;Master;03.01.2017;1
1523;01.02.2017;28;35116,00 USD;;1;0;1;Female;C2;Master;03.01.2017;1
1523;01.03.2017;28;35116,00 USD;13.03.2017;1;0;1;Female;C2;Master;03.01.2017;1
1524;01.01.2016;35;44784,00 USD;;2;674660;2;Female;C13;Colege;24.09.2015;2
1524;01.02.2016;35;44784,00 USD;;2;210370;2;Female;C13;Colege;24.09.2015;2
1524;01.03.2016;35;44784,00 USD;;2;360090;2;Female;C13;Colege;24.09.2015;2
1524;01.04.2016;35;44784,00 USD;;2;0;1;Female;C13;Colege;24.09.2015;2
1524;01.05.2016;35;44784,00 USD;;2;194010;1;Female;C13;Colege;24.09.2015;2
1524;01.06.2016;35;44784,00 USD;;2;0;1;Female;C13;Colege;24.09.2015;2
1524;01.07.2016;35;44784,00 USD;07.07.2016;2;0;1;Female;C13;Colege;24.09.2015;2
1525;01.01.2016;28;61884,00 USD;;2;262890;1;Female;C13;Colege;17.08.2015;2
1525;01.02.2016;28;61884,00 USD;;2;194000;1;Female;C13;Colege;17.08.2015;2
1525;01.03.2016;28;61884,00 USD;28.03.2016;2;255030;1;Female;C13;Colege;17.08.2015;2
1526;01.01.2016;32;60087,00 USD;;1;783220;3;Male;C1;Master;24.12.2013;1
1526;01.02.2016;32;60087,00 USD;;1;813670;3;Male;C1;Master;24.12.2013;1
1526;01.03.2016;32;60087,00 USD;;1;999360;3;Male;C1;Master;24.12.2013;1
1526;01.04.2016;32;60087,00 USD;;1;243640;3;Male;C1;Master;24.12.2013;1
1526;01.05.2016;32;60087,00 USD;;1;378520;3;Male;C1;Master;24.12.2013;1
1526;01.06.2016;32;60087,00 USD;;1;368110;3;Male;C1;Master;24.12.2013;1
1526;01.07.2016;32;60087,00 USD;;1;442310;3;Male;C1;Master;24.12.2013;1
1526;01.08.2016;32;60087,00 USD;;1;478820;3;Male;C1;Master;24.12.2013;1
1526;01.09.2016;33;60087,00 USD;;1;444400;3;Male;C1;Master;24.12.2013;1
1526;01.10.2016;33;60087,00 USD;;1;414510;4;Male;C1;Master;24.12.2013;1
1526;01.11.2016;33;60087,00 USD;;1;974380;4;Male;C1;Master;24.12.2013;1
1526;01.12.2016;33;60087,00 USD;;1;601580;4;Male;C1;Master;24.12.2013;1
1526;01.01.2017;33;60087,00 USD;;1;978080;3;Male;C1;Master;24.12.2013;1
1526;01.02.2017;33;60087,00 USD;;1;496300;3;Male;C1;Master;24.12.2013;1
1526;01.03.2017;33;60087,00 USD;;1;1804830;3;Male;C1;Master;24.12.2013;1
1526;01.04.2017;33;60087,00 USD;;1;150930;2;Male;C1;Master;24.12.2013;1
1526;01.05.2017;33;60087,00 USD;;1;281400;2;Male;C1;Master;24.12.2013;1
1526;01.06.2017;33;60087,00 USD;;1;311730;2;Male;C1;Master;24.12.2013;1
1526;01.07.2017;33;60087,00 USD;;1;737090;3;Male;C1;Master;24.12.2013;1
1526;01.08.2017;33;60087,00 USD;;1;332550;3;Male;C1;Master;24.12.2013;1
1526;01.09.2017;34;60087,00 USD;;1;521730;3;Male;C1;Master;24.12.2013;1
1526;01.10.2017;34;60087,00 USD;;1;196620;3;Male;C1;Master;24.12.2013;1
1526;01.11.2017;34;60087,00 USD;;1;272330;3;Male;C1;Master;24.12.2013;1
1526;01.12.2017;34;60087,00 USD;;1;1000620;3;Male;C1;Master;24.12.2013;1
1527;01.05.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.06.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.07.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.08.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.09.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.10.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.11.2017;31;82042,00 USD;;2;0;1;Male;C5;Master;08.05.2017;2
1527;01.12.2017;31;82042,00 USD;;2;196920;1;Male;C5;Master;08.05.2017;2
1528;01.01.2016;42;76707,00 USD;;2;0;1;Male;C25;Master;30.11.2015;2
1528;01.02.2016;42;76707,00 USD;;2;0;1;Male;C25;Master;30.11.2015;2
1528;01.03.2016;42;76707,00 USD;29.02.2016;2;0;1;Male;C25;Master;30.11.2015;2
1529;01.11.2017;37;20523,00 USD;;1;0;1;Female;C5;Colege;07.11.2017;1
1529;01.12.2017;37;20523,00 USD;;1;0;1;Female;C5;Colege;07.11.2017;1
1530;01.07.2017;26;44841,00 USD;;1;0;1;Male;C20;Master;25.07.2017;1
1530;01.08.2017;26;44841,00 USD;;1;0;1;Male;C20;Master;25.07.2017;1
1530;01.09.2017;27;44841,00 USD;27.09.2017;1;0;1;Male;C20;Master;25.07.2017;1
1531;01.01.2016;31;46001,00 USD;;2;94250;1;Male;C25;Master;21.01.2014;2
1531;01.02.2016;31;46001,00 USD;;2;226200;1;Male;C25;Master;21.01.2014;2
1531;01.03.2016;31;46001,00 USD;23.03.2016;2;0;1;Male;C25;Master;21.01.2014;2
1532;01.09.2016;36;48555,00 USD;;2;0;1;Male;C2;Bachelor;15.09.2016;2
1532;01.10.2016;36;48555,00 USD;;2;0;2;Male;C2;Bachelor;15.09.2016;2
1532;01.11.2016;36;48555,00 USD;;2;900000;2;Male;C2;Bachelor;15.09.2016;2
1532;01.12.2016;36;48555,00 USD;;2;0;2;Male;C2;Bachelor;15.09.2016;2
1532;01.01.2017;36;48555,00 USD;;2;603970;1;Male;C2;Bachelor;15.09.2016;2
1532;01.02.2017;37;48555,00 USD;;2;100000;1;Male;C2;Bachelor;15.09.2016;2
1532;01.03.2017;37;48555,00 USD;;2;300000;1;Male;C2;Bachelor;15.09.2016;2
1532;01.04.2017;37;48555,00 USD;;2;0;1;Male;C2;Bachelor;15.09.2016;2
1532;01.05.2017;37;48555,00 USD;;2;0;1;Male;C2;Bachelor;15.09.2016;2
1532;01.06.2017;37;48555,00 USD;;2;353800;1;Male;C2;Bachelor;15.09.2016;2
1532;01.07.2017;37;48555,00 USD;;2;0;1;Male;C2;Bachelor;15.09.2016;2
1532;01.08.2017;37;48555,00 USD;;2;0;1;Male;C2;Bachelor;15.09.2016;2
1532;01.09.2017;37;48555,00 USD;;2;0;1;Male;C2;Bachelor;15.09.2016;2
1532;01.10.2017;37;48555,00 USD;;2;92200;2;Male;C2;Bachelor;15.09.2016;2
1532;01.11.2017;37;48555,00 USD;;2;179340;2;Male;C2;Bachelor;15.09.2016;2
1532;01.12.2017;37;48555,00 USD;;2;738850;2;Male;C2;Bachelor;15.09.2016;2
1533;01.09.2017;32;74305,00 USD;;3;0;1;Female;C22;Colege;21.09.2017;3
1533;01.10.2017;32;74305,00 USD;;3;0;1;Female;C22;Colege;21.09.2017;3
1533;01.11.2017;32;74305,00 USD;13.11.2017;3;0;1;Female;C22;Colege;21.09.2017;3
1534;01.02.2017;29;96076,00 USD;;3;0;3;Female;C26;Colege;23.02.2017;3
1534;01.03.2017;29;96076,00 USD;;3;3029000;3;Female;C26;Colege;23.02.2017;3
1534;01.04.2017;29;96076,00 USD;;3;300000;1;Female;C26;Colege;23.02.2017;3
1534;01.05.2017;29;96076,00 USD;;3;0;1;Female;C26;Colege;23.02.2017;3
1534;01.06.2017;29;96076,00 USD;;3;0;1;Female;C26;Colege;23.02.2017;3
1534;01.07.2017;30;96076,00 USD;30.06.2017;3;0;1;Female;C26;Colege;23.02.2017;3
1536;01.07.2016;27;39731,00 USD;;1;0;1;Male;C15;MASTER;19.07.2016;1
1536;01.08.2016;27;39731,00 USD;;1;0;1;Male;C15;MASTER;19.07.2016;1
1536;01.09.2016;27;39731,00 USD;30.08.2016;1;0;1;Male;C15;MASTER;19.07.2016;1
1540;01.01.2016;31;44949,00 USD;;2;1243200;3;Male;C5;Master;29.04.2013;1
1540;01.02.2016;32;44949,00 USD;;2;637100;3;Male;C5;Master;29.04.2013;1
1540;01.03.2016;32;44949,00 USD;;2;3178000;3;Male;C5;Master;29.04.2013;1
1540;01.04.2016;32;44949,00 USD;;2;102750;3;Male;C5;Master;29.04.2013;1
1540;01.05.2016;32;44949,00 USD;;2;940620;3;Male;C5;Master;29.04.2013;1
1540;01.06.2016;32;44949,00 USD;;2;338600;3;Male;C5;Master;29.04.2013;1
1540;01.07.2016;32;44949,00 USD;;2;890020;3;Male;C5;Master;29.04.2013;1
1540;01.08.2016;32;44949,00 USD;;2;761840;3;Male;C5;Master;29.04.2013;1
1540;01.09.2016;32;44949,00 USD;;2;921000;3;Male;C5;Master;29.04.2013;1
1540;01.10.2016;32;44949,00 USD;;2;126100;2;Male;C5;Master;29.04.2013;1
1540;01.11.2016;32;44949,00 USD;;2;928040;2;Male;C5;Master;29.04.2013;1
1540;01.12.2016;32;44949,00 USD;;2;223030;2;Male;C5;Master;29.04.2013;1
1540;01.01.2017;32;44949,00 USD;11.01.2017;2;700000;2;Male;C5;Master;29.04.2013;1
1541;01.05.2017;40;48956,00 USD;;1;0;1;Male;C4;Colege;15.05.2017;1
1541;01.06.2017;40;48956,00 USD;;1;0;1;Male;C4;Colege;15.05.2017;1
1541;01.07.2017;40;48956,00 USD;;1;621120;2;Male;C4;Colege;15.05.2017;1
1541;01.08.2017;40;48956,00 USD;;1;100100;2;Male;C4;Colege;15.05.2017;1
1541;01.09.2017;40;48956,00 USD;21.09.2017;1;104380;2;Male;C4;Colege;15.05.2017;1
1542;01.01.2016;39;42300,00 USD;;1;0;1;Female;C6;Colege;13.11.2015;1
1542;01.02.2016;39;42300,00 USD;18.02.2016;1;0;1;Female;C6;Colege;13.11.2015;1
1543;01.01.2016;44;31948,00 USD;16.01.2016;1;0;1;Male;C4;Bachelor;18.06.2015;1
1544;01.11.2016;37;90123,00 USD;;2;0;1;Male;C13;Bachelor;31.10.2016;2
1544;01.12.2016;37;90123,00 USD;;2;0;1;Male;C13;Bachelor;31.10.2016;2
1544;01.01.2017;37;90123,00 USD;;2;350000;1;Male;C13;Bachelor;31.10.2016;2
1544;01.02.2017;37;90123,00 USD;;2;0;1;Male;C13;Bachelor;31.10.2016;2
1544;01.03.2017;37;90123,00 USD;13.03.2017;2;0;1;Male;C13;Bachelor;31.10.2016;2
1547;01.01.2017;33;57863,00 USD;;2;0;1;Female;C13;Master;02.01.2017;2
1547;01.02.2017;33;57863,00 USD;;2;0;1;Female;C13;Master;02.01.2017;2
1547;01.03.2017;33;57863,00 USD;;2;598800;1;Female;C13;Master;02.01.2017;2
1547;01.04.2017;33;57863,00 USD;;2;120000;1;Female;C13;Master;02.01.2017;2
1547;01.05.2017;33;57863,00 USD;05.05.2017;2;84740;1;Female;C13;Master;02.01.2017;2
1548;01.01.2016;27;35090,00 USD;;1;809680;3;Male;C20;Bachelor;19.10.2015;1
1548;01.02.2016;27;35090,00 USD;;1;306030;3;Male;C20;Bachelor;19.10.2015;1
1548;01.03.2016;27;35090,00 USD;;1;778030;3;Male;C20;Bachelor;19.10.2015;1
1548;01.04.2016;27;35090,00 USD;;1;0;1;Male;C20;Bachelor;19.10.2015;1
1548;01.05.2016;28;35090,00 USD;14.05.2016;1;0;1;Male;C20;Bachelor;19.10.2015;1
1549;01.01.2016;34;95945,00 USD;;3;630370;2;Female;C21;Bachelor;30.08.2012;1
1549;01.02.2016;34;95945,00 USD;;3;255840;2;Female;C21;Bachelor;30.08.2012;1
1549;01.03.2016;34;95945,00 USD;;3;3485600;2;Female;C21;Bachelor;30.08.2012;1
1549;01.04.2016;34;95945,00 USD;;3;132010;2;Female;C21;Bachelor;30.08.2012;1
1549;01.05.2016;35;95945,00 USD;;3;535600;2;Female;C21;Bachelor;30.08.2012;1
1549;01.06.2016;35;95945,00 USD;;3;353430;2;Female;C21;Bachelor;30.08.2012;1
1549;01.07.2016;35;95945,00 USD;;3;564240;3;Female;C21;Bachelor;30.08.2012;1
1549;01.08.2016;35;95945,00 USD;;3;639600;3;Female;C21;Bachelor;30.08.2012;1
1549;01.09.2016;35;95945,00 USD;;3;1399100;3;Female;C21;Bachelor;30.08.2012;1
1549;01.10.2016;35;95945,00 USD;;3;886480;3;Female;C21;Bachelor;30.08.2012;1
1549;01.11.2016;35;95945,00 USD;;3;486830;3;Female;C21;Bachelor;30.08.2012;1
1549;01.12.2016;35;95945,00 USD;;3;811650;3;Female;C21;Bachelor;30.08.2012;1
1549;01.01.2017;35;95945,00 USD;;3;1457610;3;Female;C21;Bachelor;30.08.2012;1
1549;01.02.2017;35;95945,00 USD;;3;450040;3;Female;C21;Bachelor;30.08.2012;1
1549;01.03.2017;35;95945,00 USD;;3;3954360;3;Female;C21;Bachelor;30.08.2012;1
1549;01.04.2017;35;95945,00 USD;;3;946080;3;Female;C21;Bachelor;30.08.2012;1
1549;01.05.2017;36;95945,00 USD;;3;0;3;Female;C21;Bachelor;30.08.2012;1
1549;01.06.2017;36;95945,00 USD;;3;604470;3;Female;C21;Bachelor;30.08.2012;1
1549;01.07.2017;36;95945,00 USD;;3;195260;3;Female;C21;Bachelor;30.08.2012;1
1549;01.08.2017;36;95945,00 USD;;3;932310;3;Female;C21;Bachelor;30.08.2012;1
1549;01.09.2017;36;95945,00 USD;;3;810410;3;Female;C21;Bachelor;30.08.2012;1
1549;01.10.2017;36;95945,00 USD;;3;202370;3;Female;C21;Bachelor;30.08.2012;1
1549;01.11.2017;36;95945,00 USD;;3;970680;3;Female;C21;Bachelor;30.08.2012;1
1549;01.12.2017;36;95945,00 USD;;3;955990;3;Female;C21;Bachelor;30.08.2012;1
1550;01.10.2017;30;25552,00 USD;;2;0;1;Male;C2;Bachelor;03.10.2017;2
1550;01.11.2017;30;25552,00 USD;;2;0;1;Male;C2;Bachelor;03.10.2017;2
1550;01.12.2017;30;25552,00 USD;;2;483680;1;Male;C2;Bachelor;03.10.2017;2
1553;01.06.2016;44;24821,00 USD;;1;0;1;Female;C1;Colege;23.06.2016;1
1553;01.07.2016;44;24821,00 USD;;1;200000;2;Female;C1;Colege;23.06.2016;1
1553;01.08.2016;44;24821,00 USD;;1;0;2;Female;C1;Colege;23.06.2016;1
1553;01.09.2016;44;24821,00 USD;;1;455450;2;Female;C1;Colege;23.06.2016;1
1553;01.10.2016;44;24821,00 USD;;1;0;2;Female;C1;Colege;23.06.2016;1
1553;01.11.2016;44;24821,00 USD;;1;591200;2;Female;C1;Colege;23.06.2016;1
1553;01.12.2016;44;24821,00 USD;;1;155000;2;Female;C1;Colege;23.06.2016;1
1553;01.01.2017;44;24821,00 USD;;1;151740;1;Female;C1;Colege;23.06.2016;1
1553;01.02.2017;44;24821,00 USD;;1;151340;1;Female;C1;Colege;23.06.2016;1
1553;01.03.2017;45;24821,00 USD;06.03.2017;1;-151340;1;Female;C1;Colege;23.06.2016;1
1555;01.01.2016;28;42317,00 USD;;1;1101450;4;Male;C23;Bachelor;23.06.2015;1
1555;01.02.2016;28;42317,00 USD;;1;939210;4;Male;C23;Bachelor;23.06.2015;1
1555;01.03.2016;28;42317,00 USD;;1;1592540;4;Male;C23;Bachelor;23.06.2015;1
1555;01.04.2016;28;42317,00 USD;;1;152750;2;Male;C23;Bachelor;23.06.2015;1
1555;01.05.2016;29;42317,00 USD;;1;285280;2;Male;C23;Bachelor;23.06.2015;1
1555;01.06.2016;29;42317,00 USD;22.06.2016;1;0;2;Male;C23;Bachelor;23.06.2015;1
1556;01.06.2017;30;21762,00 USD;;1;0;1;Female;C26;Colege;08.06.2017;1
1556;01.07.2017;31;21762,00 USD;;1;0;1;Female;C26;Colege;08.06.2017;1
1556;01.08.2017;31;21762,00 USD;;1;0;1;Female;C26;Colege;08.06.2017;1
1556;01.09.2017;31;21762,00 USD;19.09.2017;1;0;1;Female;C26;Colege;08.06.2017;1
1557;01.05.2016;32;47379,00 USD;;1;0;1;Male;C12;Master;23.05.2016;1
1557;01.06.2016;32;47379,00 USD;;1;0;1;Male;C12;Master;23.05.2016;1
1557;01.07.2016;32;47379,00 USD;;1;145500;1;Male;C12;Master;23.05.2016;1
1557;01.08.2016;32;47379,00 USD;;1;0;1;Male;C12;Master;23.05.2016;1
1557;01.09.2016;32;47379,00 USD;12.09.2016;1;0;1;Male;C12;Master;23.05.2016;1
1558;01.01.2016;30;34561,00 USD;;2;1240350;3;Male;C22;Colege;29.09.2015;2
1558;01.02.2016;31;34561,00 USD;;2;359750;3;Male;C22;Colege;29.09.2015;2
1558;01.03.2016;31;34561,00 USD;;2;1250000;3;Male;C22;Colege;29.09.2015;2
1558;01.04.2016;31;34561,00 USD;;2;108870;1;Male;C22;Colege;29.09.2015;2
1558;01.05.2016;31;34561,00 USD;;2;251000;1;Male;C22;Colege;29.09.2015;2
1558;01.06.2016;31;34561,00 USD;20.06.2016;2;0;1;Male;C22;Colege;29.09.2015;2
1559;01.01.2016;38;62853,00 USD;;1;409010;3;Female;C14;MASTER;25.06.2015;1
